Name,Console,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Total_Sales,Adventure,Fighting,Misc,Platform,Puzzle,Racing,Role-Playing,Shooter,Simulation,Sports,Strategy,DC,DS,GBA,GC,PC,PS,PS2,PS3,PS4,PSP,PSV,Wii,WiiU,X360,XB,XOne,E,E10+,K-A,M,RP,T
NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,79.0,24.0,6.6,5.0,Kush Games,E10+,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Worms 3D,PS2,2003.0,Strategy,Sega,0.06,0.05,0.0,0.02,0.12,70.0,31.0,7.8,22.0,Team 17,T,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gladiator Begins,PSP,2010.0,Action,PQube,0.05,0.01,0.05,0.01,0.12,59.0,9.0,8.0,14.0,Acquire,M,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Sleeping Dogs,PC,2012.0,Action,Square Enix ,0.06,0.05,0.0,0.01,0.12,81.0,23.0,8.2,1209.0,United Front Games,M,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Impossible Mission,DS,2007.0,Platform,System 3 Arcade Software,0.11,0.0,0.0,0.01,0.12,61.0,8.0,4.8,6.0,System 3,E,0.12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.01,0.12,63.0,5.0,8.2,6.0,Psikyo,E,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pryzm Chapter One: The Dark Unicorn,PS2,2002.0,Adventure,TDK Mediactive,0.06,0.05,0.0,0.02,0.12,59.0,8.0,5.2,6.0,Digital Illusions,T,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eat Lead: The Return of Matt Hazard,X360,2009.0,Shooter,D3Publisher,0.1,0.01,0.0,0.01,0.12,53.0,53.0,7.0,27.0,Vicious Cycle,T,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Guilty Gear X,PS2,2001.0,Fighting,Sammy Corporation,0.06,0.05,0.0,0.02,0.12,79.0,15.0,7.8,16.0,Arc System Works,T,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Obscure: The Aftermath,Wii,2008.0,Action,Playlogic Game Factory,0.11,0.0,0.0,0.01,0.12,53.0,19.0,8.1,14.0,Hydravision,M,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Disney's PK: Out of the Shadows,PS2,2002.0,Platform,Ubisoft,0.06,0.05,0.0,0.02,0.12,49.0,14.0,5.0,4.0,Ubisoft,E,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Conception II: Children of the Seven Stars,3DS,2013.0,Role-Playing,Screenlife,0.09,0.0,0.03,0.01,0.12,62.0,11.0,7.7,44.0,Spike,M,0.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Puzzle Quest: Challenge of the Warlords,PS2,2007.0,Puzzle,D3Publisher,0.06,0.05,0.0,0.02,0.12,78.0,11.0,7.0,6.0,Infinite Interactive,E10+,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chessmaster: The Art of Learning,PSP,2008.0,Misc,Ubisoft,0.11,0.0,0.0,0.01,0.12,64.0,4.0,8.4,18.0,Ubisoft,E,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,Tecmo Koei,0.06,0.05,0.0,0.02,0.12,77.0,41.0,7.3,12.0,Nippon Ichi Software,T,0.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lemony Snicket's A Series of Unfortunate Events,XB,2004.0,Platform,Activision,0.09,0.03,0.0,0.0,0.12,70.0,17.0,7.2,5.0,Activision,E,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006.0,Adventure,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,66.0,21.0,7.7,6.0,SCEA,E,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Bomberman Party Edition,PS,1998.0,Puzzle,Virgin Interactive,0.07,0.05,0.0,0.01,0.12,79.0,6.0,8.3,6.0,Metro,E,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ice Age: Dawn of the Dinosaurs,X360,2009.0,Action,Activision,0.09,0.02,0.0,0.01,0.12,68.0,28.0,7.5,6.0,Activision,E10+,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Star Trek: Conquest,Wii,2007.0,Strategy,Bethesda Softworks,0.11,0.01,0.0,0.01,0.12,49.0,18.0,4.9,11.0,4J Studios,E,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Major League Baseball 2K8 Fantasy All-Stars,DS,2008.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,59.0,8.0,7.0,6.0,Deep Fried Entertainment,E,0.12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Madden NFL 06,DS,2005.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.12,66.0,9.0,6.3,12.0,Exient Entertainment,E,0.12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Red Faction II,XB,2003.0,Shooter,THQ,0.09,0.03,0.0,0.0,0.12,74.0,20.0,5.8,11.0,Outrage Games,M,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Voodoo Vince,XB,2003.0,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,73.0,38.0,8.4,22.0,Beep Industries,T,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Everybody Dance,PS3,2011.0,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,66.0,5.0,6.8,8.0,SCEE,T,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blackwater,X360,2011.0,Shooter,505 Games,0.09,0.02,0.0,0.01,0.12,37.0,12.0,4.5,14.0,Zombie Studios,T,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Tom Clancy's Ghost Recon,Wii,2010.0,Shooter,Ubisoft,0.1,0.01,0.0,0.01,0.12,46.0,21.0,6.8,8.0,Next Level Games,T,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Chase: Hollywood Stunt Driver,XB,2002.0,Racing,BAM! Entertainment,0.09,0.03,0.0,0.0,0.12,60.0,14.0,7.4,5.0,I-Imagine,T,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Thor: God of Thunder,DS,2011.0,Action,Sega,0.08,0.03,0.0,0.01,0.12,64.0,18.0,7.2,9.0,WayForward,E10+,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The X Files: Resist or Serve,PS2,2004.0,Adventure,Vivendi Games,0.06,0.05,0.0,0.02,0.12,67.0,31.0,8.4,8.0,Black Ops Entertainment,M,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Touch My Katamari ,PSV,2011.0,Puzzle,Namco Bandai Games,0.07,0.03,0.0,0.02,0.12,69.0,41.0,7.4,51.0,Bandai Namco Games,E10+,0.12000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
PixelJunk Monsters Deluxe,PSP,2010.0,Strategy,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,86.0,27.0,7.9,32.0,Q-Games,E,0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Curious George,PS2,2006.0,Action,Namco Bandai Games,0.06,0.05,0.0,0.02,0.12,53.0,13.0,7.7,6.0,Monkey Bar Games,E,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Killer is Dead,X360,2013.0,Action,Deep Silver,0.08,0.02,0.01,0.01,0.12,64.0,38.0,7.2,144.0,Grasshopper Manufacture,M,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Don Bradman Cricket 14,PS4,2015.0,Sports,Tru Blu Entertainment,0.01,0.09,0.0,0.02,0.12,76.0,4.0,7.4,19.0,Big Ant Studios,E,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Megamind: Ultimate Showdown,X360,2010.0,Action,THQ,0.07,0.04,0.0,0.01,0.12,33.0,7.0,4.3,6.0,THQ Australia,E10+,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Zathura,PS2,2005.0,Adventure,Take-Two Interactive,0.06,0.05,0.0,0.02,0.12,43.0,16.0,2.0,5.0,High Voltage Software,E10+,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mytran Wars,PSP,2009.0,Strategy,Deep Silver,0.08,0.02,0.0,0.02,0.12,68.0,16.0,8.8,4.0,Stormregion,T,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCIS,PS3,2011.0,Adventure,Ubisoft,0.07,0.04,0.0,0.02,0.12,50.0,4.0,4.0,4.0,Ubisoft,T,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Undead Knights,PSP,2009.0,Action,Ubisoft Annecy,0.05,0.0,0.06,0.01,0.12,63.0,27.0,8.0,13.0,Now Production,M,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Ninja Reflex,Wii,2008.0,Action,Electronic Arts,0.11,0.0,0.0,0.01,0.12,49.0,26.0,6.0,11.0,Sanzaru Games,E10+,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Cel Damage,XB,2001.0,Racing,Electronic Arts,0.09,0.03,0.0,0.0,0.12,65.0,24.0,8.4,7.0,Pseudo Interactive,T,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Supremacy MMA,PS3,2011.0,Fighting,505 Games,0.07,0.03,0.0,0.02,0.12,47.0,17.0,6.5,4.0,Kung Fu Factory,M,0.12000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lunar: Dragon Song,DS,2005.0,Role-Playing,Rising Star Games,0.11,0.0,0.0,0.01,0.12,59.0,30.0,6.2,17.0,"Game Arts, Japan Art Media (JAM)",E10+,0.12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Breakdown,XB,2004.0,Adventure,Electronic Arts,0.09,0.03,0.0,0.0,0.12,71.0,62.0,8.2,17.0,Namco,M,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Venetica,PS3,2010.0,Role-Playing,DTP Entertainment,0.07,0.03,0.0,0.01,0.12,47.0,14.0,6.5,6.0,Deck 13,T,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Looney Tunes: Sheep Raider,PS,2001.0,Platform,Infogrames,0.07,0.05,0.0,0.01,0.12,72.0,12.0,8.8,25.0,Infogrames,E,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Geometry Wars: Galaxies,Wii,2007.0,Shooter,Vivendi Games,0.11,0.0,0.0,0.01,0.12,80.0,55.0,8.2,26.0,Kuju Entertainment,E,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Conduit 2,Wii,2011.0,Shooter,Sega,0.07,0.04,0.0,0.01,0.12,64.0,51.0,7.6,60.0,High Voltage Software,T,0.12000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Rise of the Tomb Raider,PC,2016.0,Adventure,Square Enix,0.0,0.11,0.0,0.01,0.12,86.0,45.0,7.9,915.0,"Crystal Dynamics, Nixxes Software",M,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
X2: Wolverine's Revenge,GC,2003.0,Platform,Activision,0.09,0.02,0.0,0.0,0.12,62.0,21.0,6.6,8.0,GenePool,T,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hatsune Miku: Project Diva X,PSV,2016.0,Misc,Sega,0.01,0.0,0.1,0.0,0.12,83.0,5.0,8.0,22.0,Sega,T,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Godzilla Unleashed: Double Smash,DS,2007.0,Action,Atari,0.11,0.0,0.0,0.01,0.12,28.0,18.0,4.9,8.0,Santa Cruz Games,E,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dishonored 2,PC,2016.0,Action,Bethesda Softworks,0.04,0.07,0.0,0.01,0.12,86.0,37.0,6.0,383.0,Arkane Studios,M,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NPPL: Championship Paintball 2009,X360,2008.0,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,44.0,9.0,7.3,9.0,FUN Labs,E10+,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,0.08,0.0,0.03,0.01,0.12,70.0,11.0,6.7,15.0,Gust,E10+,0.12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WWE SmackDown vs Raw 2008,DS,2007.0,Fighting,THQ,0.11,0.0,0.0,0.01,0.12,61.0,12.0,6.6,13.0,Amaze Entertainment,T,0.12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,70.0,17.0,7.3,11.0,2K Sports,E,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Fat Princess: Fistful of Cake,PSP,2010.0,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.02,0.12,74.0,33.0,8.7,25.0,SuperVillain Studios,T,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sonic Adventure 2,DC,2001.0,Platform,Sega,0.0,0.0,0.12,0.0,0.12,89.0,18.0,8.6,236.0,Sonic Team,E,0.12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tony Hawk's Pro Skater 5,XOne,2015.0,Sports,Activision,0.09,0.02,0.0,0.01,0.12,39.0,18.0,2.1,132.0,Robomodo,T,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Gladiator: Sword of Vengeance,PS2,2003.0,Action,Acclaim Entertainment,0.06,0.05,0.0,0.02,0.12,65.0,19.0,5.8,8.0,Acclaim Studios Manchester,M,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rodea the Sky Soldier,WiiU,2015.0,Action,Nippon Ichi Software,0.08,0.02,0.01,0.01,0.12,45.0,31.0,6.5,81.0,"Prope, Kadokawa",E10+,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Pinball Hall of Fame: The Williams Collection,X360,2009.0,Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,83.0,18.0,8.3,16.0,Farsight Studios,E10+,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Academy of Champions: Soccer,Wii,2009.0,Sports,Ubisoft,0.09,0.02,0.0,0.01,0.12,64.0,20.0,6.8,14.0,Ubisoft Vancouver,E,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Overlord: Raising Hell,PS3,2008.0,Action,Codemasters,0.07,0.03,0.0,0.02,0.12,72.0,35.0,7.7,27.0,4J Studios,T,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Power Gig: Rise of the SixString,X360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,36.0,20.0,2.1,17.0,Seven45 Studios,T,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NFL Head Coach,XB,2006.0,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,69.0,26.0,7.1,9.0,EA Tiburon,E,0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Onimusha: Blade Warriors,PS2,2003.0,Fighting,Capcom,0.06,0.05,0.0,0.02,0.12,65.0,33.0,6.9,7.0,Capcom,T,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.09,0.02,0.0,0.0,0.12,76.0,18.0,7.6,5.0,Toys for Bob,E,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.12,90.0,13.0,8.0,4.0,Visual Concepts,E,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,0.0,0.12,88.0,54.0,9.0,71.0,Double Fine Productions,T,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,36.0,14.0,5.6,5.0,Acclaim,E,0.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Airborne Troops: Countdown to D-Day,PS2,2005.0,Shooter,Playlogic Game Factory,0.06,0.05,0.0,0.02,0.12,39.0,4.0,8.1,9.0,WideScreen Games,T,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Sky Crawlers: Innocent Aces,Wii,2008.0,Simulation,Namco Bandai Games,0.08,0.02,0.01,0.01,0.12,74.0,42.0,7.9,13.0,Access Games,T,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
nail'd,PS3,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.02,0.12,66.0,36.0,6.2,13.0,Techland,E10+,0.12000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lost Magic,DS,2006.0,Role-Playing,Ubisoft,0.09,0.0,0.02,0.01,0.12,68.0,44.0,8.2,32.0,Taito Corporation,E,0.12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Marvel Avengers: Battle for Earth,WiiU,2012.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.12,50.0,10.0,5.0,25.0,Ubisoft Quebec,T,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,0.0,0.1,0.0,0.02,0.12,75.0,29.0,8.4,559.0,Spicy Horse,M,0.12000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.01,0.01,0.12,63.0,4.0,7.8,10.0,Moss,E10+,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tom Clancy's Splinter Cell: Blacklist,WiiU,2013.0,Action,Ubisoft,0.04,0.07,0.0,0.01,0.12,75.0,5.0,7.8,148.0,Ubisoft Toronto,M,0.12000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Phantasy Star Universe,X360,2006.0,Role-Playing,Sega,0.09,0.01,0.0,0.01,0.12,64.0,34.0,7.4,42.0,Sonic Team,T,0.10999999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Peggle: Dual Shot,DS,2009.0,Puzzle,PopCap Games,0.11,0.0,0.0,0.01,0.12,84.0,17.0,8.2,21.0,Q Entertainment,E,0.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,0.08,0.03,0.0,0.01,0.12,50.0,7.0,6.4,12.0,Beenox,T,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cruis'n,Wii,2007.0,Racing,Midway Games,0.1,0.01,0.0,0.01,0.12,25.0,7.0,3.7,18.0,Midway Studios - San Diego,E,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Samurai Warriors 4-II,PS4,2015.0,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.12,73.0,26.0,7.3,24.0,Omega Force,T,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Castlevania: Curse of Darkness,XB,2005.0,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12,74.0,26.0,7.0,13.0,Konami,M,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Lost Planet 3,X360,2013.0,Shooter,Capcom,0.07,0.03,0.01,0.01,0.12,58.0,43.0,5.8,142.0,Spark Unlimited,T,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Battles of Prince of Persia,DS,2005.0,Strategy,Ubisoft,0.1,0.01,0.0,0.01,0.12,64.0,16.0,7.7,14.0,Ubisoft Montreal,E10+,0.12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12,72.0,8.0,7.0,5.0,RFX Interactive,T,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.01,0.12,61.0,17.0,4.9,7.0,1st Playable Productions,T,0.12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nightshade,PS2,2003.0,Action,Sega,0.06,0.04,0.0,0.01,0.12,68.0,39.0,7.7,20.0,Wow Entertainment,M,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
