,Event ,District,Nature,How Received,Date,Time,Physical Contact,Less Lethal,Draw Weapon,Weapon Fired,Vehicle Pursuit,Foot Pursuit,Suspect Condition,Suspect Armed,Suspect Injured,Suspect Role,Officer Injured,Officer Exposed to BBP,Suspect Gender Female,Suspect Gender Male,Suspect Age,"Suspect Race Caucasian, Non-Hispanic","Suspect Race  Caucasian, Hispanic","Suspect Race African American, Non-Hispanic","Suspect Race African American, Hispanic","Suspect Race Indian/Alaskan Native, Non-Hispanic","Suspect Race Indian/Alaskan Native, Hispanic","Suspect Race Asian/Pacific Islander, Non-Hispanic","Suspect Race Asian/Pacific Islander, Hispanic",Year
1004,B16-21295,1,Fight,Telephone,2016-06-04,16:53:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1005,B16-21435,2,Domestic,Telephone,2016-06-05,19:12:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Suspect,NO,NO,1.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1006,B16-21435,2,Domestic,Telephone,2016-06-05,19:12:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Victim,NO,NO,0.0,1.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1007,B16-21871,2,CIRT,Telephone,2016-06-08,21:21:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Unknown,NO,NO,0.0,1.0,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1008,B16-22068,4,Accident LSA,Telephone,2016-06-10,06:00:00,YES,NO,NO,NO,NO,NO,Mentally Disturbed,NO,NO,Involved,NO,NO,1.0,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1009,B16-22300,3,Domestic,Telephone,2016-06-11,21:25:00,YES,NO,NO,NO,NO,NO,Unknown,NO,NO,Arrestee,NO,NO,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1010,B16-22356,1,Fight,Telephone,2016-06-12,05:32:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1011,B16-22477,2,Weapons,Telephone,2016-06-13,04:55:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Involved,NO,NO,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1012,B16-23317,5,Welfare Check,Telephone,2016-06-19,04:32:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1013,B16-23325,4,Warrant Service,Telephone,2016-06-19,23:24:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1014,B16-23403,1,Theft,Telephone,2016-06-19,15:55:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1015,B16-23442,5,Warrant Service,Officer Report,2016-06-19,22:31:00,YES,NO,NO,NO,NO,YES,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1016,B16-23461,5,Fight,911,2016-06-20,00:56:00,YES,NO,NO,NO,NO,NO,Unknown,NO,NO,Juv Referral,YES,NO,0.0,1.0,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1017,B16-23871,4,ATL,Telephone,2016-06-22,20:24:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,1.0,0.0,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1018,B16-24278,4,Theft,Telephone,2016-06-22,20:02:00,YES,NO,YES,NO,NO,YES,Intoxicated,NO,NO,Arrestee/Suspect,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1019,B16-23909,4,Disturbance,911,2016-06-23,03:02:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Mentioned,NO,NO,0.0,1.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1020,B16-24881,2,Suspicious Activity,Telephone,2016-06-29,22:36:00,NO,NO,YES,NO,NO,YES,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1021,B16-24607,MCSO,Assault,Telephone,2016-06-30,15:30:00,YES,NO,YES,NO,NO,NO,Normal,NO,NO,Juv Referral,YES,NO,1.0,0.0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1022,B16-24607,MCSO,Assault,Telephone,2016-06-30,15:30:00,NO,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1023,B16-24951,3,Drugs,Telephone,2016-06-30,10:34:00,YES,NO,NO,NO,NO,YES,Normal,NO,NO,Unknown,NO,NO,1.0,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1024,B16-25013,5,Disturbance,911,2016-06-30,18:52:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Suspect,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1025,B16-25577,4,Service,Telephone,2016-07-04,00:05:00,YES,YES,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,YES,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1026,B16-25322,1,Assault,Telephone,2016-07-05,18:35:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Arrestee,NO,NO,0.0,1.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1027,B16-25600,1,Suspicious Activity,Officer Report,2016-07-05,05:05:00,YES,NO,NO,NO,NO,YES,Normal,NO,NO,Arrestee,YES,NO,0.0,1.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1028,B16-25830,2,Drugs,Officer Report,2016-07-08,11:50:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Mentioned,NO,NO,1.0,0.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1029,B16-25830,2,Drugs,Officer Report,2016-07-08,11:50:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1030,B16-25830,2,Drugs,Officer Report,2016-07-08,11:50:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Mentioned,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1031,B16-26061,5,Traffic Stop,Officer Report,2016-07-08,13:41:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1032,B16-26172,3,Welfare Check,Telephone,2016-07-09,04:31:00,YES,NO,YES,NO,NO,NO,Mentally Disturbed,YES,NO,Arrestee,NO,NO,0.0,1.0,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1033,B16-26209,4,Welfare Check,Telephone,2016-07-09,14:55:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,1.0,0.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1034,B16-26375,5,Warrant Service,Telephone,2016-07-10,22:55:00,YES,NO,YES,NO,NO,NO,Mentally Disturbed,YES,NO,Arrestee,NO,NO,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1035,B16-26466,1,Indecent Exp,Officer Report,2016-07-11,16:15:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1036,B16-26543,1,Weapons,Telephone,2016-07-12,05:00:00,NO,NO,YES,NO,NO,NO,Mentally Disturbed,YES,NO,Suspect,NO,NO,0.0,1.0,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1037,B16-26687,5,Domestic,Telephone,2016-07-13,15:36:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Suspect/Arrestee,NO,NO,0.0,1.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1038,B16-26701,5,Burglary,911,2016-07-13,03:56:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1039,B16-27021,1,Drunk,911,2016-07-15,03:45:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,YES,0.0,1.0,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1040,B16-27290,3,Suspicious Activity,Telephone,2016-07-16,20:49:00,YES,NO,NO,NO,NO,YES,Intoxicated,NO,NO,Involved,NO,NO,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1041,B16-27327,1,Weapons,911,2016-07-17,01:25:00,YES,NO,NO,NO,NO,YES,Intoxicated,NO,YES,Arrestee,YES,YES,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1042,B16-27560,4,Service,Telephone,2016-07-18,20:36:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1043,B16-27746,1,Assigned Detail,Telephone,2016-07-19,03:30:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Arrestee,NO,NO,0.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1044,B16-27746,1,Assigned Detail,Telephone,2016-07-19,01:00:00,NO,NO,YES,NO,NO,NO,Mentally Disturbed,YES,NO,Mentioned,NO,NO,0.0,1.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1045,B16-27759,1,Welfare Check,Telephone,2016-07-20,01:29:00,NO,NO,YES,NO,NO,NO,Intoxicated/Mentally Disturbed,NO,NO,Involved,NO,NO,0.0,1.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1046,B16-27826,3,Service,Telephone,2016-07-20,12:30:00,NO,NO,YES,NO,NO,NO,Unknown,YES,NO,Arrestee,NO,NO,0.0,1.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1047,B16-28118,1,Theft,Telephone,2016-07-22,05:32:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Mentioned,NO,NO,0.0,1.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1048,B16-28307,4,Accident,911,2016-07-23,15:08:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1049,B16-28665,1,Fight,911,2016-07-25,23:50:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1050,B16-28792,5,Warrant Service,Telephone,2016-07-26,22:30:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1051,B16-29526,5,Weapons,911,2016-08-01,02:41:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Mentioned,NO,NO,1.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1052,B16-29526,5,Weapons,911,2016-08-01,02:41:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Arrestee,NO,NO,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1053,B16-29766,2,Domestic,Telephone,2016-08-02,14:28:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1054,B16-30045,3,Alarm,Telephone,2016-08-04,04:59:00,NO,NO,YES,NO,NO,YES,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1055,B16-30056,5,Panhandling,Telephone,2016-08-04,07:11:00,YES,NO,YES,NO,NO,NO,Mentally Disturbed,NO,NO,Arrestee,NO,NO,0.0,1.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1056,B16-30185,3,Suspicious Activity,Officer Report,2016-08-04,23:45:00,YES,NO,NO,NO,NO,YES,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1057,B16-30377,3,Assault,911,2016-08-06,06:00:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Contact,NO,NO,0.0,1.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1058,B16-30377,3,Assault,911,2016-08-06,06:00:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1059,B16-30377,3,Assault,911,2016-08-06,06:00:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Contact,NO,NO,1.0,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1060,B16-30377,3,Assault,911,2016-08-06,06:00:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1061,B16-30377,3,Assault,911,2016-08-06,06:00:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,1.0,0.0,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1062,B16-30445,5,Burglary,Telephone,2016-08-06,15:48:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Involved,NO,NO,0.0,1.0,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1063,B16-30587,1,Disturbance,Telephone,2016-08-07,21:00:00,NO,NO,YES,NO,NO,NO,Mentally Disturbed,YES,NO,Involved,NO,NO,0.0,1.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1064,B16-30870,4,Robbery,911,2016-08-09,16:03:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Mentioned,NO,NO,0.0,1.0,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1065,B16-31181,1,Suspicious Activity,Officer Report,2016-08-11,22:43:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,1.0,0.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1066,B16-31351,1,Fight,911,2016-08-12,20:44:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1067,B16-31635,2,Welfare Check,Telephone,2016-08-14,16:45:00,YES,NO,NO,NO,NO,NO,Mentally Disturbed,NO,NO,Involved,NO,NO,0.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016
1068,B16-31782,5,Burglary,Telephone,2016-08-15,18:02:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Involved,NO,NO,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1069,B16-31782,5,Burglary,Telephone,2016-08-15,18:02:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Involved,NO,NO,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1070,B16-31782,5,Burglary,Telephone,2016-08-15,18:02:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Involved,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1071,B16-31782,5,Burglary,Telephone,2016-08-15,18:02:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Involved,NO,NO,1.0,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1072,B16-31805,5,Warrant Service,Telephone,2016-08-15,21:00:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1073,B16-32038,3,Weapons,911,2016-08-16,22:30:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Victim,NO,NO,1.0,0.0,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1074,B16-32170,1,Disturbance,Telephone,2016-08-17,14:52:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1075,B16-32381,3,Warrant Service,Telephone,2016-08-18,15:30:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,1.0,0.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1076,B16-32473,4,Suspicious Activity,Telephone,2016-08-19,22:00:00,YES,NO,NO,NO,NO,NO,Mentally Disturbed,YES,NO,Suspect,NO,NO,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1077,B16-32750,2,Weapons,911,2016-08-20,02:50:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Arrestee,NO,NO,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1078,B16-32750,2,Weapons,911,2016-08-20,02:50:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Arrestee,NO,NO,1.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1079,B16-32750,2,Weapons,911,2016-08-20,02:50:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Involved,NO,NO,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1080,B16-32750,2,Weapons,911,2016-08-20,02:50:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Involved,NO,NO,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1081,B16-32952,IU,Fight,Officer Report,2016-08-21,01:30:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1082,B16-33060,1,Fight,Officer Report,2016-08-21,16:45:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1083,B16-33130,2,Vehicle Theft,911,2016-08-22,04:33:00,NO,NO,YES,NO,NO,NO,Unknown,YES,NO,Arrestee,NO,NO,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1084,B16-33251,5,Disturbance,911,2016-08-22,23:00:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,YES,NO,0.0,1.0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1085,B16-33267,5,Domestic,Telephone,2016-08-23,03:12:00,YES,NO,NO,NO,NO,NO,Normal,NO,YES,Arrestee,NO,NO,0.0,1.0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1086,B16-33496,3,Weapons,911,2016-08-24,14:56:00,NO,NO,YES,NO,NO,NO,Mentally Disturbed,YES,NO,Involved,NO,NO,0.0,1.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1087,B16-33550,2,Weapons,911,2016-08-24,20:20:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Arrestee,NO,NO,0.0,1.0,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1088,B16-33709,4,Suspicious Activity,Telephone,2016-08-25,20:20:00,YES,NO,NO,NO,NO,YES,Unknown,NO,NO,Arrestee,YES,NO,1.0,0.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1089,B16-34092,1,Drunk,Telephone,2016-08-27,23:45:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,1.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1090,B16-34435,4,Alarm,Telephone,2016-08-30,03:44:00,NO,NO,YES,NO,NO,YES,Normal,YES,NO,Arrestee,NO,NO,0.0,1.0,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1091,B16-34659,3,Welfare Check,Telephone,2016-08-31,14:27:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1092,B16-34714,1,Theft,Telephone,2016-08-31,20:56:00,YES,NO,NO,NO,NO,YES,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1093,B16-34809,1,Alarm,Telephone,2016-09-01,15:17:00,YES,NO,NO,NO,NO,YES,Unknown,NO,NO,Arrestee,NO,NO,0.0,1.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1094,B16-33297,3,Restrain Order Violence,Telephone,2016-09-02,11:00:00,NO,NO,YES,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1095,B16-34989,5,Service,Telephone,2016-09-02,16:39:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,CAD,NO,NO,0.0,1.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1096,B16-35025,5,Warrant Service,Telephone,2016-09-02,21:00:00,YES,NO,NO,NO,NO,YES,Normal,NO,NO,Mentioned,NO,NO,0.0,1.0,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1097,B16-35025,5,Warrant Service,Telephone,2016-09-02,21:00:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Mentioned,NO,NO,0.0,1.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1098,B16-35025,5,Warrant Service,Telephone,2016-09-02,21:00:00,NO,NO,NO,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1099,B16-35058,2,Trespass,Telephone,2016-09-03,00:03:00,YES,NO,NO,NO,NO,YES,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1100,B16-35387,2,Sex Assault,Telephone,2016-09-05,05:40:00,NO,NO,YES,NO,NO,NO,Normal,NO,NO,Arrestee,NO,NO,0.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1101,B16-35588,1,Warrant Service,Telephone,2016-09-06,13:50:00,YES,YES,NO,NO,NO,YES,Unknown,NO,YES,Arrestee,NO,YES,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1102,B16-35629,5,Harassment,911,2016-09-06,23:53:00,NO,YES,YES,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1103,B16-35693,4,Disturbance,Telephone,2016-09-07,12:45:00,YES,NO,NO,NO,NO,YES,Normal,NO,NO,Unknown,NO,NO,0.0,1.0,Unknown,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1104,B16-35851,4,Assault,Telephone,2016-09-08,15:08:00,YES,NO,NO,NO,NO,NO,Normal,NO,YES,Arrestee,NO,NO,0.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1105,B16-36042,3,Accident LSA,Telephone,2016-09-09,16:00:00,YES,NO,YES,NO,YES,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1106,B16-36100,1,Suspicious Activity,Officer Report,2016-09-09,21:03:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1107,B16-36238,1,Service,911,2016-09-10,16:11:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,0.0,1.0,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2016
1108,B16-36268,1,Disturbance,911,2016-09-10,19:39:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Arrestee,NO,NO,1.0,0.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1109,B16-36449,4,Domestic,Telephone,2016-09-12,23:34:00,NO,YES,NO,NO,NO,YES,Intoxicated,NO,YES,Unknown,NO,NO,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1110,B16-36605,4,Disturbance,911,2016-09-13,03:25:00,NO,NO,YES,NO,NO,YES,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1111,B16-29223,5,Robbery,911,2016-09-15,16:30:00,NO,NO,YES,NO,NO,NO,Normal,YES,NO,Suspect,NO,NO,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1112,B16-37121,5,Juvenile,Telephone,2016-09-16,17:43:00,YES,NO,NO,NO,NO,NO,Normal,NO,NO,Juv Referral,NO,NO,1.0,0.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1113,B16-37220,3,Sex Assault,911,2016-09-17,05:30:00,NO,NO,YES,NO,NO,NO,Intoxicated,NO,NO,Suspect,NO,NO,0.0,1.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1114,B16-37621,1,Fight,Telephone,2016-09-19,20:45:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,YES,Suspect,NO,YES,0.0,1.0,55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1115,B16-37639,1,Suspicious Activity,Telephone,2016-09-19,23:04:00,YES,NO,NO,NO,NO,NO,Intoxicated,NO,NO,Arrestee,NO,NO,0.0,1.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
1116,B16-37815,3,Burglary,Telephone,2016-09-21,00:45:00,NO,NO,YES,NO,NO,NO,Intoxicated,YES,NO,Unknown,NO,NO,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
